"Plot Title: IAH-5/20/21"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20895964, SEN S/N: 20895964)","Intensity, lum/ft² (LGR S/N: 20895964, SEN S/N: 20895964)","Coupler Attached (LGR S/N: 20895964)","Host Connected (LGR S/N: 20895964)","Stopped (LGR S/N: 20895964)","End Of File (LGR S/N: 20895964)"
10387,09/05/21 04:30:00 PM,15.473,54.0,,,,
10388,09/05/21 04:45:00 PM,15.187,65.0,,,,
10389,09/05/21 05:00:00 PM,15.091,50.0,,,,
10390,09/05/21 05:15:00 PM,15.091,32.0,,,,
10391,09/05/21 05:30:00 PM,14.996,15.0,,,,
10392,09/05/21 05:45:00 PM,14.996,15.0,,,,
10393,09/05/21 06:00:00 PM,14.996,17.0,,,,
10394,09/05/21 06:15:00 PM,14.996,14.0,,,,
10395,09/05/21 06:30:00 PM,14.996,6.0,,,,
10396,09/05/21 06:45:00 PM,14.996,2.0,,,,
10397,09/05/21 07:00:00 PM,14.996,0.0,,,,
10398,09/05/21 07:15:00 PM,14.996,0.0,,,,
10399,09/05/21 07:30:00 PM,14.996,0.0,,,,
10400,09/05/21 07:45:00 PM,14.996,0.0,,,,
10401,09/05/21 08:00:00 PM,15.091,0.0,,,,
10402,09/05/21 08:15:00 PM,15.091,0.0,,,,
10403,09/05/21 08:30:00 PM,14.900,0.0,,,,
10404,09/05/21 08:45:00 PM,14.804,0.0,,,,
10405,09/05/21 09:00:00 PM,14.804,0.0,,,,
10406,09/05/21 09:15:00 PM,14.804,0.0,,,,
10407,09/05/21 09:30:00 PM,14.900,0.0,,,,
10408,09/05/21 09:45:00 PM,14.804,0.0,,,,
10409,09/05/21 10:00:00 PM,14.709,0.0,,,,
10410,09/05/21 10:15:00 PM,14.804,0.0,,,,
10411,09/05/21 10:30:00 PM,14.804,0.0,,,,
10412,09/05/21 10:45:00 PM,14.900,0.0,,,,
10413,09/05/21 11:00:00 PM,14.804,0.0,,,,
10414,09/05/21 11:15:00 PM,14.613,0.0,,,,
10415,09/05/21 11:30:00 PM,14.613,0.0,,,,
10416,09/05/21 11:45:00 PM,14.613,0.0,,,,
10417,09/06/21 12:00:00 AM,14.517,0.0,,,,
10418,09/06/21 12:15:00 AM,14.325,0.0,,,,
10419,09/06/21 12:30:00 AM,14.421,0.0,,,,
10420,09/06/21 12:45:00 AM,14.421,0.0,,,,
10421,09/06/21 01:00:00 AM,14.421,0.0,,,,
10422,09/06/21 01:15:00 AM,14.230,0.0,,,,
10423,09/06/21 01:30:00 AM,14.134,0.0,,,,
10424,09/06/21 01:45:00 AM,14.134,0.0,,,,
10425,09/06/21 02:00:00 AM,14.134,0.0,,,,
10426,09/06/21 02:15:00 AM,14.325,0.0,,,,
10427,09/06/21 02:30:00 AM,14.421,0.0,,,,
10428,09/06/21 02:45:00 AM,14.613,0.0,,,,
10429,09/06/21 03:00:00 AM,14.709,0.0,,,,
10430,09/06/21 03:15:00 AM,14.709,0.0,,,,
10431,09/06/21 03:30:00 AM,14.709,0.0,,,,
10432,09/06/21 03:45:00 AM,14.709,0.0,,,,
10433,09/06/21 04:00:00 AM,14.709,0.0,,,,
10434,09/06/21 04:15:00 AM,14.709,0.0,,,,
10435,09/06/21 04:30:00 AM,14.709,0.0,,,,
10436,09/06/21 04:45:00 AM,14.709,0.0,,,,
10437,09/06/21 05:00:00 AM,14.709,0.0,,,,
10438,09/06/21 05:15:00 AM,14.709,0.0,,,,
10439,09/06/21 05:30:00 AM,14.709,0.0,,,,
10440,09/06/21 05:45:00 AM,14.804,0.0,,,,
10441,09/06/21 06:00:00 AM,14.804,0.0,,,,
10442,09/06/21 06:15:00 AM,14.804,0.0,,,,
10443,09/06/21 06:30:00 AM,14.804,2.0,,,,
10444,09/06/21 06:45:00 AM,14.804,2.0,,,,
10445,09/06/21 07:00:00 AM,14.804,8.0,,,,
10446,09/06/21 07:15:00 AM,14.804,15.0,,,,
10447,09/06/21 07:30:00 AM,14.900,31.0,,,,
10448,09/06/21 07:45:00 AM,14.900,29.0,,,,
10449,09/06/21 08:00:00 AM,14.900,26.0,,,,
10450,09/06/21 08:15:00 AM,14.900,23.0,,,,
10451,09/06/21 08:30:00 AM,14.804,13.0,,,,
10452,09/06/21 08:45:00 AM,14.613,13.0,,,,
10453,09/06/21 09:00:00 AM,14.613,17.0,,,,
10454,09/06/21 09:15:00 AM,14.517,18.0,,,,
10455,09/06/21 09:30:00 AM,14.613,48.0,,,,
10456,09/06/21 09:45:00 AM,14.517,52.0,,,,
10457,09/06/21 10:00:00 AM,14.517,101.0,,,,
10458,09/06/21 10:15:00 AM,14.421,81.0,,,,
10459,09/06/21 10:30:00 AM,14.421,144.0,,,,
10460,09/06/21 10:45:00 AM,14.421,64.0,,,,
10461,09/06/21 11:00:00 AM,14.517,52.0,,,,
10462,09/06/21 11:15:00 AM,14.517,62.0,,,,
10463,09/06/21 11:30:00 AM,14.421,98.0,,,,
10464,09/06/21 11:45:00 AM,14.325,160.0,,,,
10465,09/06/21 12:00:00 PM,14.421,71.0,,,,
10466,09/06/21 12:15:00 PM,14.517,144.0,,,,
10467,09/06/21 12:30:00 PM,14.517,93.0,,,,
10468,09/06/21 12:45:00 PM,14.613,118.0,,,,
10469,09/06/21 01:00:00 PM,14.804,100.0,,,,
10470,09/06/21 01:15:00 PM,14.804,85.0,,,,
10471,09/06/21 01:30:00 PM,14.613,97.0,,,,
10472,09/06/21 01:45:00 PM,14.517,83.0,,,,
10473,09/06/21 02:00:00 PM,14.421,115.0,,,,
10474,09/06/21 02:15:00 PM,14.517,126.0,,,,
10475,09/06/21 02:30:00 PM,14.613,114.0,,,,
10476,09/06/21 02:45:00 PM,14.709,115.0,,,,
10477,09/06/21 03:00:00 PM,14.709,110.0,,,,
10478,09/06/21 03:15:00 PM,14.804,95.0,,,,
10479,09/06/21 03:30:00 PM,14.804,90.0,,,,
10480,09/06/21 03:45:00 PM,14.709,106.0,,,,
10481,09/06/21 04:00:00 PM,14.709,95.0,,,,
10482,09/06/21 04:15:00 PM,14.709,77.0,,,,
10483,09/06/21 04:30:00 PM,14.804,66.0,,,,
10484,09/06/21 04:45:00 PM,14.804,64.0,,,,
10485,09/06/21 05:00:00 PM,14.804,58.0,,,,
10486,09/06/21 05:15:00 PM,14.804,45.0,,,,
10487,09/06/21 05:30:00 PM,14.709,36.0,,,,
10488,09/06/21 05:45:00 PM,14.709,22.0,,,,
10489,09/06/21 06:00:00 PM,14.804,18.0,,,,
10490,09/06/21 06:15:00 PM,14.804,4.0,,,,
10491,09/06/21 06:30:00 PM,14.900,1.0,,,,
10492,09/06/21 06:45:00 PM,14.996,2.0,,,,
10493,09/06/21 07:00:00 PM,14.900,0.0,,,,
10494,09/06/21 07:15:00 PM,14.900,0.0,,,,
10495,09/06/21 07:30:00 PM,14.900,0.0,,,,
10496,09/06/21 07:45:00 PM,14.900,0.0,,,,
10497,09/06/21 08:00:00 PM,14.804,0.0,,,,
10498,09/06/21 08:15:00 PM,14.804,0.0,,,,
10499,09/06/21 08:30:00 PM,14.804,0.0,,,,
10500,09/06/21 08:45:00 PM,14.804,0.0,,,,
10501,09/06/21 09:00:00 PM,14.709,0.0,,,,
10502,09/06/21 09:15:00 PM,14.517,0.0,,,,
10503,09/06/21 09:30:00 PM,14.421,0.0,,,,
10504,09/06/21 09:45:00 PM,14.421,0.0,,,,
10505,09/06/21 10:00:00 PM,14.421,0.0,,,,
10506,09/06/21 10:15:00 PM,14.421,0.0,,,,
10507,09/06/21 10:30:00 PM,14.325,0.0,,,,
10508,09/06/21 10:45:00 PM,14.325,0.0,,,,
10509,09/06/21 11:00:00 PM,14.325,0.0,,,,
10510,09/06/21 11:15:00 PM,14.421,0.0,,,,
10511,09/06/21 11:30:00 PM,14.421,0.0,,,,
10512,09/06/21 11:45:00 PM,14.421,0.0,,,,
10513,09/07/21 12:00:00 AM,14.421,0.0,,,,
10514,09/07/21 12:15:00 AM,14.517,0.0,,,,
10515,09/07/21 12:30:00 AM,14.325,0.0,,,,
10516,09/07/21 12:45:00 AM,14.421,0.0,,,,
10517,09/07/21 01:00:00 AM,14.517,0.0,,,,
10518,09/07/21 01:15:00 AM,14.517,0.0,,,,
10519,09/07/21 01:30:00 AM,14.709,0.0,,,,
10520,09/07/21 01:45:00 AM,14.709,0.0,,,,
10521,09/07/21 02:00:00 AM,14.709,0.0,,,,
10522,09/07/21 02:15:00 AM,14.804,0.0,,,,
10523,09/07/21 02:30:00 AM,14.613,0.0,,,,
10524,09/07/21 02:45:00 AM,14.613,0.0,,,,
10525,09/07/21 03:00:00 AM,14.613,0.0,,,,
10526,09/07/21 03:15:00 AM,14.709,0.0,,,,
10527,09/07/21 03:30:00 AM,14.709,0.0,,,,
10528,09/07/21 03:45:00 AM,14.709,0.0,,,,
10529,09/07/21 04:00:00 AM,14.709,0.0,,,,
10530,09/07/21 04:15:00 AM,14.709,0.0,,,,
10531,09/07/21 04:30:00 AM,14.709,0.0,,,,
10532,09/07/21 04:45:00 AM,14.709,0.0,,,,
10533,09/07/21 05:00:00 AM,14.709,0.0,,,,
10534,09/07/21 05:15:00 AM,14.709,0.0,,,,
10535,09/07/21 05:30:00 AM,14.709,0.0,,,,
10536,09/07/21 05:45:00 AM,14.709,0.0,,,,
10537,09/07/21 06:00:00 AM,14.709,1.0,,,,
10538,09/07/21 06:15:00 AM,14.709,6.0,,,,
10539,09/07/21 06:30:00 AM,14.709,15.0,,,,
10540,09/07/21 06:45:00 AM,14.709,18.0,,,,
10541,09/07/21 07:00:00 AM,14.709,30.0,,,,
10542,09/07/21 07:15:00 AM,14.709,60.0,,,,
10543,09/07/21 07:30:00 AM,14.709,72.0,,,,
10544,09/07/21 07:45:00 AM,14.709,44.0,,,,
10545,09/07/21 08:00:00 AM,14.613,97.0,,,,
10546,09/07/21 08:15:00 AM,14.613,124.0,,,,
10547,09/07/21 08:30:00 AM,14.613,144.0,,,,
10548,09/07/21 08:45:00 AM,14.613,152.0,,,,
10549,09/07/21 09:00:00 AM,14.517,104.0,,,,
10550,09/07/21 09:15:00 AM,14.517,200.0,,,,
10551,09/07/21 09:30:00 AM,14.517,216.0,,,,
10552,09/07/21 09:45:00 AM,14.421,216.0,,,,
10553,09/07/21 10:00:00 AM,14.421,216.0,,,,
10554,09/07/21 10:15:00 AM,14.325,240.0,,,,
10555,09/07/21 10:30:00 AM,14.134,240.0,,,,
10556,09/07/21 10:45:00 AM,14.230,224.0,,,,
10557,09/07/21 11:00:00 AM,14.325,224.0,,,,
10558,09/07/21 11:15:00 AM,14.325,272.0,,,,
10559,09/07/21 11:30:00 AM,14.134,144.0,,,,
10560,09/07/21 11:45:00 AM,14.230,304.0,,,,
10561,09/07/21 12:00:00 PM,14.325,200.0,,,,
10562,09/07/21 12:15:00 PM,14.325,288.0,,,,
10563,09/07/21 12:30:00 PM,14.325,288.0,,,,
10564,09/07/21 12:45:00 PM,14.325,152.0,,,,
10565,09/07/21 01:00:00 PM,14.421,272.0,,,,
10566,09/07/21 01:15:00 PM,14.421,100.0,,,,
10567,09/07/21 01:30:00 PM,14.421,248.0,,,,
10568,09/07/21 01:45:00 PM,14.517,107.0,,,,
10569,09/07/21 02:00:00 PM,14.517,200.0,,,,
10570,09/07/21 02:15:00 PM,14.517,272.0,,,,
10571,09/07/21 02:30:00 PM,14.517,224.0,,,,
10572,09/07/21 02:45:00 PM,14.421,256.0,,,,
10573,09/07/21 03:00:00 PM,14.421,216.0,,,,
10574,09/07/21 03:15:00 PM,14.421,176.0,,,,
10575,09/07/21 03:30:00 PM,14.421,168.0,,,,
10576,09/07/21 03:45:00 PM,14.421,152.0,,,,
10577,09/07/21 04:00:00 PM,14.421,136.0,,,,
10578,09/07/21 04:15:00 PM,14.613,126.0,,,,
10579,09/07/21 04:30:00 PM,14.613,115.0,,,,
10580,09/07/21 04:45:00 PM,14.804,97.0,,,,
10581,09/07/21 05:00:00 PM,14.804,74.0,,,,
10582,09/07/21 05:15:00 PM,14.709,38.0,,,,
10583,09/07/21 05:30:00 PM,14.709,53.0,,,,
10584,09/07/21 05:45:00 PM,14.709,39.0,,,,
10585,09/07/21 06:00:00 PM,14.709,31.0,,,,
10586,09/07/21 06:15:00 PM,14.709,19.0,,,,
10587,09/07/21 06:30:00 PM,14.613,12.0,,,,
10588,09/07/21 06:45:00 PM,14.613,6.0,,,,
10589,09/07/21 07:00:00 PM,14.613,1.0,,,,
10590,09/07/21 07:15:00 PM,14.709,0.0,,,,
10591,09/07/21 07:30:00 PM,14.709,0.0,,,,
10592,09/07/21 07:45:00 PM,14.709,0.0,,,,
10593,09/07/21 08:00:00 PM,14.709,0.0,,,,
10594,09/07/21 08:15:00 PM,14.613,0.0,,,,
10595,09/07/21 08:30:00 PM,14.613,0.0,,,,
10596,09/07/21 08:45:00 PM,14.613,0.0,,,,
10597,09/07/21 09:00:00 PM,14.613,0.0,,,,
10598,09/07/21 09:15:00 PM,14.709,0.0,,,,
10599,09/07/21 09:30:00 PM,14.709,0.0,,,,
10600,09/07/21 09:45:00 PM,14.613,0.0,,,,
10601,09/07/21 10:00:00 PM,14.613,0.0,,,,
10602,09/07/21 10:15:00 PM,14.230,0.0,,,,
10603,09/07/21 10:30:00 PM,14.230,0.0,,,,
10604,09/07/21 10:45:00 PM,14.230,0.0,,,,
10605,09/07/21 11:00:00 PM,14.230,0.0,,,,
10606,09/07/21 11:15:00 PM,14.325,0.0,,,,
10607,09/07/21 11:30:00 PM,14.325,0.0,,,,
10608,09/07/21 11:45:00 PM,14.325,0.0,,,,
10609,09/08/21 12:00:00 AM,14.517,0.0,,,,
10610,09/08/21 12:15:00 AM,14.613,0.0,,,,
10611,09/08/21 12:30:00 AM,14.709,0.0,,,,
10612,09/08/21 12:45:00 AM,14.709,0.0,,,,
10613,09/08/21 01:00:00 AM,14.613,0.0,,,,
10614,09/08/21 01:15:00 AM,14.613,0.0,,,,
10615,09/08/21 01:30:00 AM,14.613,0.0,,,,
10616,09/08/21 01:45:00 AM,14.613,0.0,,,,
10617,09/08/21 02:00:00 AM,14.613,0.0,,,,
10618,09/08/21 02:15:00 AM,14.613,0.0,,,,
10619,09/08/21 02:30:00 AM,14.613,0.0,,,,
10620,09/08/21 02:45:00 AM,14.709,0.0,,,,
10621,09/08/21 03:00:00 AM,14.709,0.0,,,,
10622,09/08/21 03:15:00 AM,14.709,0.0,,,,
10623,09/08/21 03:30:00 AM,14.709,0.0,,,,
10624,09/08/21 03:45:00 AM,14.613,0.0,,,,
10625,09/08/21 04:00:00 AM,14.613,0.0,,,,
10626,09/08/21 04:15:00 AM,14.613,0.0,,,,
10627,09/08/21 04:30:00 AM,14.709,0.0,,,,
10628,09/08/21 04:45:00 AM,14.613,0.0,,,,
10629,09/08/21 05:00:00 AM,14.709,0.0,,,,
10630,09/08/21 05:15:00 AM,14.709,0.0,,,,
10631,09/08/21 05:30:00 AM,14.613,0.0,,,,
10632,09/08/21 05:45:00 AM,14.613,0.0,,,,
10633,09/08/21 06:00:00 AM,14.613,0.0,,,,
10634,09/08/21 06:15:00 AM,14.613,1.0,,,,
10635,09/08/21 06:30:00 AM,14.613,5.0,,,,
10636,09/08/21 06:45:00 AM,14.613,10.0,,,,
10637,09/08/21 07:00:00 AM,14.613,8.0,,,,
10638,09/08/21 07:15:00 AM,14.613,11.0,,,,
10639,09/08/21 07:30:00 AM,14.709,17.0,,,,
10640,09/08/21 07:45:00 AM,14.709,12.0,,,,
10641,09/08/21 08:00:00 AM,14.709,33.0,,,,
10642,09/08/21 08:15:00 AM,14.709,38.0,,,,
10643,09/08/21 08:30:00 AM,14.709,23.0,,,,
10644,09/08/21 08:45:00 AM,14.709,6.0,,,,
10645,09/08/21 09:00:00 AM,14.804,17.0,,,,
10646,09/08/21 09:15:00 AM,14.804,25.0,,,,
10647,09/08/21 09:30:00 AM,14.804,12.0,,,,
10648,09/08/21 09:45:00 AM,14.709,25.0,,,,
10649,09/08/21 10:00:00 AM,14.804,23.0,,,,
10650,09/08/21 10:15:00 AM,14.804,26.0,,,,
10651,09/08/21 10:30:00 AM,14.804,39.0,,,,
10652,09/08/21 10:45:00 AM,14.709,29.0,,,,
10653,09/08/21 11:00:00 AM,14.517,21.0,,,,
10654,09/08/21 11:15:00 AM,14.517,12.0,,,,
10655,09/08/21 11:30:00 AM,14.613,16.0,,,,
10656,09/08/21 11:45:00 AM,14.613,7.0,,,,
10657,09/08/21 12:00:00 PM,14.421,16.0,,,,
10658,09/08/21 12:15:00 PM,14.421,9.0,,,,
10659,09/08/21 12:30:00 PM,14.613,44.0,,,,
10660,09/08/21 12:45:00 PM,14.709,22.0,,,,
10661,09/08/21 01:00:00 PM,14.709,30.0,,,,
10662,09/08/21 01:15:00 PM,14.709,32.0,,,,
10663,09/08/21 01:30:00 PM,14.709,42.0,,,,
10664,09/08/21 01:45:00 PM,14.804,28.0,,,,
10665,09/08/21 02:00:00 PM,14.804,53.0,,,,
10666,09/08/21 02:15:00 PM,14.804,32.0,,,,
10667,09/08/21 02:30:00 PM,14.804,15.0,,,,
10668,09/08/21 02:45:00 PM,14.709,21.0,,,,
10669,09/08/21 03:00:00 PM,14.709,17.0,,,,
10670,09/08/21 03:15:00 PM,14.613,18.0,,,,
10671,09/08/21 03:30:00 PM,14.613,11.0,,,,
10672,09/08/21 03:45:00 PM,14.613,10.0,,,,
10673,09/08/21 04:00:00 PM,14.804,1.0,,,,
10674,09/08/21 04:15:00 PM,14.804,9.0,,,,
10675,09/08/21 04:30:00 PM,14.900,5.0,,,,
10676,09/08/21 04:45:00 PM,14.996,3.0,,,,
10677,09/08/21 05:00:00 PM,14.900,10.0,,,,
10678,09/08/21 05:15:00 PM,14.900,2.0,,,,
10679,09/08/21 05:30:00 PM,14.996,0.0,,,,
10680,09/08/21 05:45:00 PM,14.996,3.0,,,,
10681,09/08/21 06:00:00 PM,14.996,1.0,,,,
10682,09/08/21 06:15:00 PM,14.996,0.0,,,,
10683,09/08/21 06:30:00 PM,14.996,2.0,,,,
10684,09/08/21 06:45:00 PM,14.996,0.0,,,,
10685,09/08/21 07:00:00 PM,14.996,0.0,,,,
10686,09/08/21 07:15:00 PM,14.900,0.0,,,,
10687,09/08/21 07:30:00 PM,14.996,0.0,,,,
10688,09/08/21 07:45:00 PM,14.996,0.0,,,,
10689,09/08/21 08:00:00 PM,14.996,0.0,,,,
10690,09/08/21 08:15:00 PM,14.996,0.0,,,,
10691,09/08/21 08:30:00 PM,14.996,0.0,,,,
10692,09/08/21 08:45:00 PM,14.996,0.0,,,,
10693,09/08/21 09:00:00 PM,14.996,0.0,,,,
10694,09/08/21 09:15:00 PM,14.996,0.0,,,,
10695,09/08/21 09:30:00 PM,14.900,0.0,,,,
10696,09/08/21 09:45:00 PM,14.900,0.0,,,,
10697,09/08/21 10:00:00 PM,14.900,0.0,,,,
10698,09/08/21 10:15:00 PM,14.900,0.0,,,,
10699,09/08/21 10:30:00 PM,14.900,0.0,,,,
10700,09/08/21 10:45:00 PM,14.613,0.0,,,,
10701,09/08/21 11:00:00 PM,14.421,0.0,,,,
10702,09/08/21 11:15:00 PM,14.325,0.0,,,,
10703,09/08/21 11:30:00 PM,14.325,0.0,,,,
10704,09/08/21 11:45:00 PM,14.230,0.0,,,,
10705,09/09/21 12:00:00 AM,14.134,0.0,,,,
10706,09/09/21 12:15:00 AM,14.230,0.0,,,,
10707,09/09/21 12:30:00 AM,14.230,0.0,,,,
10708,09/09/21 12:45:00 AM,14.325,0.0,,,,
10709,09/09/21 01:00:00 AM,14.325,0.0,,,,
10710,09/09/21 01:15:00 AM,14.325,0.0,,,,
10711,09/09/21 01:30:00 AM,14.325,0.0,,,,
10712,09/09/21 01:45:00 AM,14.325,0.0,,,,
10713,09/09/21 02:00:00 AM,14.325,0.0,,,,
10714,09/09/21 02:15:00 AM,14.421,0.0,,,,
10715,09/09/21 02:30:00 AM,14.421,0.0,,,,
10716,09/09/21 02:45:00 AM,14.421,0.0,,,,
10717,09/09/21 03:00:00 AM,14.421,0.0,,,,
10718,09/09/21 03:15:00 AM,14.421,0.0,,,,
10719,09/09/21 03:30:00 AM,14.517,0.0,,,,
10720,09/09/21 03:45:00 AM,14.421,0.0,,,,
10721,09/09/21 04:00:00 AM,14.421,0.0,,,,
10722,09/09/21 04:15:00 AM,14.421,0.0,,,,
10723,09/09/21 04:30:00 AM,14.421,0.0,,,,
10724,09/09/21 04:45:00 AM,14.421,0.0,,,,
10725,09/09/21 05:00:00 AM,14.421,0.0,,,,
10726,09/09/21 05:15:00 AM,14.421,0.0,,,,
10727,09/09/21 05:30:00 AM,14.421,0.0,,,,
10728,09/09/21 05:45:00 AM,14.421,0.0,,,,
10729,09/09/21 06:00:00 AM,14.421,0.0,,,,
10730,09/09/21 06:15:00 AM,14.517,0.0,,,,
10731,09/09/21 06:30:00 AM,14.517,0.0,,,,
10732,09/09/21 06:45:00 AM,14.517,3.0,,,,
10733,09/09/21 07:00:00 AM,14.517,3.0,,,,
10734,09/09/21 07:15:00 AM,14.517,8.0,,,,
10735,09/09/21 07:30:00 AM,14.517,7.0,,,,
10736,09/09/21 07:45:00 AM,14.613,48.0,,,,
10737,09/09/21 08:00:00 AM,14.613,50.0,,,,
10738,09/09/21 08:15:00 AM,14.613,20.0,,,,
10739,09/09/21 08:30:00 AM,14.613,10.0,,,,
10740,09/09/21 08:45:00 AM,14.613,4.0,,,,
10741,09/09/21 09:00:00 AM,14.709,2.0,,,,
10742,09/09/21 09:15:00 AM,14.709,3.0,,,,
10743,09/09/21 09:30:00 AM,14.709,6.0,,,,
10744,09/09/21 09:45:00 AM,14.709,1.0,,,,
10745,09/09/21 10:00:00 AM,14.709,9.0,,,,
10746,09/09/21 10:15:00 AM,14.613,6.0,,,,
10747,09/09/21 10:30:00 AM,14.613,2.0,,,,
10748,09/09/21 10:45:00 AM,14.709,14.0,,,,
10749,09/09/21 11:00:00 AM,14.709,9.0,,,,
10750,09/09/21 11:15:00 AM,14.613,18.0,,,,
10751,09/09/21 11:30:00 AM,14.613,13.0,,,,
10752,09/09/21 11:45:00 AM,14.517,4.0,,,,
10753,09/09/21 12:00:00 PM,14.325,6.0,,,,
10754,09/09/21 12:15:00 PM,14.230,4.0,,,,
10755,09/09/21 12:30:00 PM,14.134,1.0,,,,
10756,09/09/21 12:45:00 PM,14.230,2.0,,,,
10757,09/09/21 01:00:00 PM,14.134,2.0,,,,
10758,09/09/21 01:15:00 PM,14.134,4.0,,,,
10759,09/09/21 01:30:00 PM,14.134,5.0,,,,
10760,09/09/21 01:45:00 PM,14.134,8.0,,,,
10761,09/09/21 02:00:00 PM,14.134,2.0,,,,
10762,09/09/21 02:15:00 PM,14.230,0.0,,,,
10763,09/09/21 02:30:00 PM,14.325,1.0,,,,
10764,09/09/21 02:45:00 PM,14.325,3.0,,,,
10765,09/09/21 03:00:00 PM,14.325,3.0,,,,
10766,09/09/21 03:15:00 PM,14.325,3.0,,,,
10767,09/09/21 03:30:00 PM,14.325,0.0,,,,
10768,09/09/21 03:45:00 PM,14.230,2.0,,,,
10769,09/09/21 04:00:00 PM,14.230,4.0,,,,
10770,09/09/21 04:15:00 PM,14.230,6.0,,,,
10771,09/09/21 04:30:00 PM,14.230,6.0,,,,
10772,09/09/21 04:45:00 PM,14.230,2.0,,,,
10773,09/09/21 05:00:00 PM,14.230,7.0,,,,
10774,09/09/21 05:15:00 PM,14.230,0.0,,,,
10775,09/09/21 05:30:00 PM,14.325,1.0,,,,
10776,09/09/21 05:45:00 PM,14.325,0.0,,,,
10777,09/09/21 06:00:00 PM,14.421,0.0,,,,
10778,09/09/21 06:15:00 PM,14.517,0.0,,,,
10779,09/09/21 06:30:00 PM,14.517,0.0,,,,
10780,09/09/21 06:45:00 PM,14.517,0.0,,,,
10781,09/09/21 07:00:00 PM,14.517,0.0,,,,
10782,09/09/21 07:15:00 PM,14.613,0.0,,,,
10783,09/09/21 07:30:00 PM,14.613,0.0,,,,
10784,09/09/21 07:45:00 PM,14.709,0.0,,,,
10785,09/09/21 08:00:00 PM,14.613,0.0,,,,
10786,09/09/21 08:15:00 PM,14.709,0.0,,,,
10787,09/09/21 08:30:00 PM,14.709,0.0,,,,
10788,09/09/21 08:45:00 PM,14.709,0.0,,,,
10789,09/09/21 09:00:00 PM,14.709,0.0,,,,
10790,09/09/21 09:15:00 PM,14.613,0.0,,,,
10791,09/09/21 09:30:00 PM,14.613,0.0,,,,
10792,09/09/21 09:45:00 PM,14.613,0.0,,,,
10793,09/09/21 10:00:00 PM,14.613,0.0,,,,
10794,09/09/21 10:15:00 PM,14.613,0.0,,,,
10795,09/09/21 10:30:00 PM,14.613,0.0,,,,
10796,09/09/21 10:45:00 PM,14.613,0.0,,,,
10797,09/09/21 11:00:00 PM,14.709,0.0,,,,
10798,09/09/21 11:15:00 PM,14.709,0.0,,,,
10799,09/09/21 11:30:00 PM,14.709,0.0,,,,
10800,09/09/21 11:45:00 PM,14.709,0.0,,,,
10801,09/10/21 12:00:00 AM,14.709,0.0,,,,
10802,09/10/21 12:15:00 AM,14.613,0.0,,,,
10803,09/10/21 12:30:00 AM,14.613,0.0,,,,
10804,09/10/21 12:45:00 AM,14.709,0.0,,,,
10805,09/10/21 01:00:00 AM,14.804,0.0,,,,
10806,09/10/21 01:15:00 AM,14.709,0.0,,,,
10807,09/10/21 01:30:00 AM,14.709,0.0,,,,
10808,09/10/21 01:45:00 AM,14.709,0.0,,,,
10809,09/10/21 02:00:00 AM,14.709,0.0,,,,
10810,09/10/21 02:15:00 AM,14.709,0.0,,,,
10811,09/10/21 02:30:00 AM,14.804,0.0,,,,
10812,09/10/21 02:45:00 AM,14.804,0.0,,,,
10813,09/10/21 03:00:00 AM,14.804,0.0,,,,
10814,09/10/21 03:15:00 AM,14.804,0.0,,,,
10815,09/10/21 03:30:00 AM,14.804,0.0,,,,
10816,09/10/21 03:45:00 AM,14.804,0.0,,,,
10817,09/10/21 04:00:00 AM,14.804,0.0,,,,
10818,09/10/21 04:15:00 AM,14.804,0.0,,,,
10819,09/10/21 04:30:00 AM,14.804,0.0,,,,
10820,09/10/21 04:45:00 AM,14.709,0.0,,,,
10821,09/10/21 05:00:00 AM,14.709,0.0,,,,
10822,09/10/21 05:15:00 AM,14.709,0.0,,,,
10823,09/10/21 05:30:00 AM,14.709,0.0,,,,
10824,09/10/21 05:45:00 AM,14.709,0.0,,,,
10825,09/10/21 06:00:00 AM,14.613,0.0,,,,
10826,09/10/21 06:15:00 AM,14.613,0.0,,,,
10827,09/10/21 06:30:00 AM,14.613,0.0,,,,
10828,09/10/21 06:45:00 AM,14.613,0.0,,,,
10829,09/10/21 07:00:00 AM,14.709,0.0,,,,
10830,09/10/21 07:15:00 AM,14.709,1.0,,,,
10831,09/10/21 07:30:00 AM,14.709,2.0,,,,
10832,09/10/21 07:45:00 AM,14.804,2.0,,,,
10833,09/10/21 08:00:00 AM,14.804,7.0,,,,
10834,09/10/21 08:15:00 AM,14.804,3.0,,,,
10835,09/10/21 08:30:00 AM,14.804,7.0,,,,
10836,09/10/21 08:45:00 AM,14.804,5.0,,,,
10837,09/10/21 09:00:00 AM,14.804,2.0,,,,
10838,09/10/21 09:15:00 AM,14.804,2.0,,,,
10839,09/10/21 09:30:00 AM,14.709,6.0,,,,
10840,09/10/21 09:45:00 AM,14.613,12.0,,,,
10841,09/10/21 10:00:00 AM,14.613,15.0,,,,
10842,09/10/21 10:15:00 AM,14.613,18.0,,,,
10843,09/10/21 10:30:00 AM,14.613,23.0,,,,
10844,09/10/21 10:45:00 AM,14.613,27.0,,,,
10845,09/10/21 11:00:00 AM,14.709,60.0,,,,
10846,09/10/21 11:15:00 AM,14.709,25.0,,,,
