"Plot Title: Marshall"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20889891, SEN S/N: 20889891)","Intensity, lum/ft² (LGR S/N: 20889891, SEN S/N: 20889891)","Coupler Attached (LGR S/N: 20889891)","Coupler Detached (LGR S/N: 20889891)","Host Connected (LGR S/N: 20889891)","Stopped (LGR S/N: 20889891)","End Of File (LGR S/N: 20889891)"
8728,09/08/21 09:45:00 AM,14.421,45.0,,,,,
8729,09/08/21 10:00:00 AM,14.517,56.0,,,,,
8730,09/08/21 10:15:00 AM,14.517,58.0,,,,,
8731,09/08/21 10:30:00 AM,14.421,51.0,,,,,
8732,09/08/21 10:45:00 AM,14.517,93.0,,,,,
8733,09/08/21 11:00:00 AM,14.325,69.0,,,,,
8734,09/08/21 11:15:00 AM,14.230,43.0,,,,,
8735,09/08/21 11:30:00 AM,14.230,31.0,,,,,
8736,09/08/21 11:45:00 AM,14.230,26.0,,,,,
8737,09/08/21 12:00:00 PM,14.230,72.0,,,,,
8738,09/08/21 12:15:00 PM,14.325,16.0,,,,,
8739,09/08/21 12:30:00 PM,14.325,7.0,,,,,
8740,09/08/21 12:45:00 PM,14.325,113.0,,,,,
8741,09/08/21 01:00:00 PM,14.421,45.0,,,,,
8742,09/08/21 01:15:00 PM,14.613,192.0,,,,,
8743,09/08/21 01:30:00 PM,14.709,93.0,,,,,
8744,09/08/21 01:45:00 PM,14.709,119.0,,,,,
8745,09/08/21 02:00:00 PM,14.709,38.0,,,,,
8746,09/08/21 02:15:00 PM,14.325,97.0,,,,,
8747,09/08/21 02:30:00 PM,14.230,83.0,,,,,
8748,09/08/21 02:45:00 PM,14.325,6.0,,,,,
8749,09/08/21 03:00:00 PM,14.325,72.0,,,,,
8750,09/08/21 03:15:00 PM,14.421,85.0,,,,,
8751,09/08/21 03:30:00 PM,14.325,2.0,,,,,
8752,09/08/21 03:45:00 PM,14.421,98.0,,,,,
8753,09/08/21 04:00:00 PM,14.421,60.0,,,,,
8754,09/08/21 04:15:00 PM,14.421,71.0,,,,,
8755,09/08/21 04:30:00 PM,14.517,52.0,,,,,
8756,09/08/21 04:45:00 PM,14.613,72.0,,,,,
8757,09/08/21 05:00:00 PM,14.613,39.0,,,,,
8758,09/08/21 05:15:00 PM,14.613,4.0,,,,,
8759,09/08/21 05:30:00 PM,14.613,15.0,,,,,
8760,09/08/21 05:45:00 PM,14.613,26.0,,,,,
8761,09/08/21 06:00:00 PM,14.709,12.0,,,,,
8762,09/08/21 06:15:00 PM,14.709,0.0,,,,,
8763,09/08/21 06:30:00 PM,14.709,0.0,,,,,
8764,09/08/21 06:45:00 PM,14.709,0.0,,,,,
8765,09/08/21 07:00:00 PM,14.804,0.0,,,,,
8766,09/08/21 07:15:00 PM,14.709,0.0,,,,,
8767,09/08/21 07:30:00 PM,14.709,0.0,,,,,
8768,09/08/21 07:45:00 PM,14.709,0.0,,,,,
8769,09/08/21 08:00:00 PM,14.613,0.0,,,,,
8770,09/08/21 08:15:00 PM,14.517,0.0,,,,,
8771,09/08/21 08:30:00 PM,14.613,0.0,,,,,
8772,09/08/21 08:45:00 PM,14.517,0.0,,,,,
8773,09/08/21 09:00:00 PM,14.517,0.0,,,,,
8774,09/08/21 09:15:00 PM,14.517,0.0,,,,,
8775,09/08/21 09:30:00 PM,14.613,0.0,,,,,
8776,09/08/21 09:45:00 PM,14.613,0.0,,,,,
8777,09/08/21 10:00:00 PM,14.613,0.0,,,,,
8778,09/08/21 10:15:00 PM,14.613,0.0,,,,,
8779,09/08/21 10:30:00 PM,14.613,0.0,,,,,
8780,09/08/21 10:45:00 PM,14.613,0.0,,,,,
8781,09/08/21 11:00:00 PM,14.613,0.0,,,,,
8782,09/08/21 11:15:00 PM,14.517,0.0,,,,,
8783,09/08/21 11:30:00 PM,14.517,0.0,,,,,
8784,09/08/21 11:45:00 PM,14.517,0.0,,,,,
8785,09/09/21 12:00:00 AM,14.517,0.0,,,,,
8786,09/09/21 12:15:00 AM,14.517,0.0,,,,,
8787,09/09/21 12:30:00 AM,14.517,0.0,,,,,
8788,09/09/21 12:45:00 AM,14.517,0.0,,,,,
8789,09/09/21 01:00:00 AM,14.517,0.0,,,,,
8790,09/09/21 01:15:00 AM,14.517,0.0,,,,,
8791,09/09/21 01:30:00 AM,14.517,0.0,,,,,
8792,09/09/21 01:45:00 AM,14.517,0.0,,,,,
8793,09/09/21 02:00:00 AM,14.517,0.0,,,,,
8794,09/09/21 02:15:00 AM,14.517,0.0,,,,,
8795,09/09/21 02:30:00 AM,14.325,0.0,,,,,
8796,09/09/21 02:45:00 AM,14.325,0.0,,,,,
8797,09/09/21 03:00:00 AM,14.517,0.0,,,,,
8798,09/09/21 03:15:00 AM,14.613,0.0,,,,,
8799,09/09/21 03:30:00 AM,14.613,0.0,,,,,
8800,09/09/21 03:45:00 AM,14.613,0.0,,,,,
8801,09/09/21 04:00:00 AM,14.517,0.0,,,,,
8802,09/09/21 04:15:00 AM,14.517,0.0,,,,,
8803,09/09/21 04:30:00 AM,14.517,0.0,,,,,
8804,09/09/21 04:45:00 AM,14.517,0.0,,,,,
8805,09/09/21 05:00:00 AM,14.517,0.0,,,,,
8806,09/09/21 05:15:00 AM,14.517,0.0,,,,,
8807,09/09/21 05:30:00 AM,14.517,0.0,,,,,
8808,09/09/21 05:45:00 AM,14.517,0.0,,,,,
8809,09/09/21 06:00:00 AM,14.613,0.0,,,,,
8810,09/09/21 06:15:00 AM,14.517,0.0,,,,,
8811,09/09/21 06:30:00 AM,14.517,3.0,,,,,
8812,09/09/21 06:45:00 AM,14.517,1.0,,,,,
8813,09/09/21 07:00:00 AM,14.517,6.0,,,,,
8814,09/09/21 07:15:00 AM,14.613,8.0,,,,,
8815,09/09/21 07:30:00 AM,14.613,9.0,,,,,
8816,09/09/21 07:45:00 AM,14.613,3.0,,,,,
8817,09/09/21 08:00:00 AM,14.613,18.0,,,,,
8818,09/09/21 08:15:00 AM,14.613,7.0,,,,,
8819,09/09/21 08:30:00 AM,14.613,4.0,,,,,
8820,09/09/21 08:45:00 AM,14.613,13.0,,,,,
8821,09/09/21 09:00:00 AM,14.517,15.0,,,,,
8822,09/09/21 09:15:00 AM,14.517,8.0,,,,,
8823,09/09/21 09:30:00 AM,14.517,4.0,,,,,
8824,09/09/21 09:45:00 AM,14.517,5.0,,,,,
8825,09/09/21 10:00:00 AM,14.517,1.0,,,,,
8826,09/09/21 10:15:00 AM,14.517,3.0,,,,,
8827,09/09/21 10:30:00 AM,14.517,10.0,,,,,
8828,09/09/21 10:45:00 AM,14.517,3.0,,,,,
8829,09/09/21 11:00:00 AM,14.517,0.0,,,,,
8830,09/09/21 11:15:00 AM,14.421,3.0,,,,,
8831,09/09/21 11:30:00 AM,14.421,11.0,,,,,
8832,09/09/21 11:45:00 AM,14.230,9.0,,,,,
8833,09/09/21 12:00:00 PM,14.230,22.0,,,,,
8834,09/09/21 12:15:00 PM,14.134,0.0,,,,,
8835,09/09/21 12:30:00 PM,14.230,2.0,,,,,
8836,09/09/21 12:45:00 PM,14.230,5.0,,,,,
8837,09/09/21 01:00:00 PM,14.230,6.0,,,,,
8838,09/09/21 01:15:00 PM,14.230,0.0,,,,,
8839,09/09/21 01:30:00 PM,14.325,17.0,,,,,
8840,09/09/21 01:45:00 PM,14.325,14.0,,,,,
8841,09/09/21 02:00:00 PM,14.421,6.0,,,,,
8842,09/09/21 02:15:00 PM,14.421,3.0,,,,,
8843,09/09/21 02:30:00 PM,14.421,2.0,,,,,
8844,09/09/21 02:45:00 PM,14.421,2.0,,,,,
8845,09/09/21 03:00:00 PM,14.421,1.0,,,,,
8846,09/09/21 03:15:00 PM,14.325,2.0,,,,,
8847,09/09/21 03:30:00 PM,14.325,1.0,,,,,
8848,09/09/21 03:45:00 PM,14.421,3.0,,,,,
8849,09/09/21 04:00:00 PM,14.421,2.0,,,,,
8850,09/09/21 04:15:00 PM,14.421,6.0,,,,,
8851,09/09/21 04:30:00 PM,14.421,3.0,,,,,
8852,09/09/21 04:45:00 PM,14.421,2.0,,,,,
8853,09/09/21 05:00:00 PM,14.421,0.0,,,,,
8854,09/09/21 05:15:00 PM,14.421,0.0,,,,,
8855,09/09/21 05:30:00 PM,14.421,1.0,,,,,
8856,09/09/21 05:45:00 PM,14.421,0.0,,,,,
8857,09/09/21 06:00:00 PM,14.421,0.0,,,,,
8858,09/09/21 06:15:00 PM,14.421,0.0,,,,,
8859,09/09/21 06:30:00 PM,14.421,0.0,,,,,
8860,09/09/21 06:45:00 PM,14.421,0.0,,,,,
8861,09/09/21 07:00:00 PM,14.421,0.0,,,,,
8862,09/09/21 07:15:00 PM,14.421,0.0,,,,,
8863,09/09/21 07:30:00 PM,14.421,0.0,,,,,
8864,09/09/21 07:45:00 PM,14.421,0.0,,,,,
8865,09/09/21 08:00:00 PM,14.421,0.0,,,,,
8866,09/09/21 08:15:00 PM,14.421,0.0,,,,,
8867,09/09/21 08:30:00 PM,14.421,0.0,,,,,
8868,09/09/21 08:45:00 PM,14.421,0.0,,,,,
8869,09/09/21 09:00:00 PM,14.421,0.0,,,,,
8870,09/09/21 09:15:00 PM,14.421,0.0,,,,,
8871,09/09/21 09:30:00 PM,14.421,0.0,,,,,
8872,09/09/21 09:45:00 PM,14.421,0.0,,,,,
8873,09/09/21 10:00:00 PM,14.421,0.0,,,,,
8874,09/09/21 10:15:00 PM,14.421,0.0,,,,,
8875,09/09/21 10:30:00 PM,14.421,0.0,,,,,
8876,09/09/21 10:45:00 PM,14.421,0.0,,,,,
8877,09/09/21 11:00:00 PM,14.325,0.0,,,,,
8878,09/09/21 11:15:00 PM,14.230,0.0,,,,,
8879,09/09/21 11:30:00 PM,14.038,0.0,,,,,
8880,09/09/21 11:45:00 PM,13.942,0.0,,,,,
8881,09/10/21 12:00:00 AM,13.942,0.0,,,,,
8882,09/10/21 12:15:00 AM,13.942,0.0,,,,,
8883,09/10/21 12:30:00 AM,13.942,0.0,,,,,
8884,09/10/21 12:45:00 AM,13.942,0.0,,,,,
8885,09/10/21 01:00:00 AM,14.038,0.0,,,,,
8886,09/10/21 01:15:00 AM,14.038,0.0,,,,,
8887,09/10/21 01:30:00 AM,14.038,0.0,,,,,
8888,09/10/21 01:45:00 AM,14.134,0.0,,,,,
8889,09/10/21 02:00:00 AM,14.134,0.0,,,,,
8890,09/10/21 02:15:00 AM,14.230,0.0,,,,,
8891,09/10/21 02:30:00 AM,14.230,0.0,,,,,
8892,09/10/21 02:45:00 AM,14.230,0.0,,,,,
8893,09/10/21 03:00:00 AM,14.230,0.0,,,,,
8894,09/10/21 03:15:00 AM,14.230,0.0,,,,,
8895,09/10/21 03:30:00 AM,14.230,0.0,,,,,
8896,09/10/21 03:45:00 AM,14.134,0.0,,,,,
8897,09/10/21 04:00:00 AM,14.230,0.0,,,,,
8898,09/10/21 04:15:00 AM,14.230,0.0,,,,,
8899,09/10/21 04:30:00 AM,14.230,0.0,,,,,
8900,09/10/21 04:45:00 AM,14.230,0.0,,,,,
8901,09/10/21 05:00:00 AM,14.230,0.0,,,,,
8902,09/10/21 05:15:00 AM,14.134,0.0,,,,,
8903,09/10/21 05:30:00 AM,14.230,0.0,,,,,
8904,09/10/21 05:45:00 AM,14.134,0.0,,,,,
8905,09/10/21 06:00:00 AM,14.230,0.0,,,,,
8906,09/10/21 06:15:00 AM,14.230,0.0,,,,,
8907,09/10/21 06:30:00 AM,14.230,0.0,,,,,
8908,09/10/21 06:45:00 AM,14.230,0.0,,,,,
8909,09/10/21 07:00:00 AM,14.230,0.0,,,,,
8910,09/10/21 07:15:00 AM,14.230,0.0,,,,,
8911,09/10/21 07:30:00 AM,14.325,0.0,,,,,
8912,09/10/21 07:45:00 AM,14.325,0.0,,,,,
8913,09/10/21 08:00:00 AM,14.325,0.0,,,,,
8914,09/10/21 08:15:00 AM,14.325,0.0,,,,,
8915,09/10/21 08:30:00 AM,14.325,0.0,,,,,
8916,09/10/21 08:45:00 AM,14.325,0.0,,,,,
8917,09/10/21 09:00:00 AM,14.325,0.0,,,,,
8918,09/10/21 09:15:00 AM,14.421,0.0,,,,,
8919,09/10/21 09:30:00 AM,14.421,0.0,,,,,
8920,09/10/21 09:45:00 AM,14.517,2.0,,,,,
8921,09/10/21 10:00:00 AM,14.517,2.0,,,,,
8922,09/10/21 10:15:00 AM,14.517,4.0,,,,,
8923,09/10/21 10:30:00 AM,14.517,0.0,,,,,
8924,09/10/21 10:45:00 AM,14.517,0.0,,,,,
8925,09/10/21 11:00:00 AM,14.517,8.0,,,,,
8926,09/10/21 11:15:00 AM,14.517,2.0,,,,,
8927,09/10/21 11:30:00 AM,14.421,0.0,,,,,
8928,09/10/21 11:45:00 AM,14.421,0.0,,,,,
8929,09/10/21 12:00:00 PM,14.325,2.0,,,,,
8930,09/10/21 12:15:00 PM,14.325,1.0,,,,,
8931,09/10/21 12:30:00 PM,14.325,0.0,,,,,
8932,09/10/21 12:45:00 PM,14.230,1.0,,,,,
8933,09/10/21 01:00:00 PM,14.230,0.0,,,,,
8934,09/10/21 01:15:00 PM,14.325,2.0,,,,,
8935,09/10/21 01:30:00 PM,14.325,1.0,,,,,
8936,09/10/21 01:45:00 PM,14.325,2.0,,,,,
8937,09/10/21 02:00:00 PM,14.517,5.0,,,,,
8938,09/10/21 02:15:00 PM,14.517,1.0,,,,,
8939,09/10/21 02:30:00 PM,14.421,0.0,,,,,
8940,09/10/21 02:45:00 PM,14.421,0.0,,,,,
8941,09/10/21 03:00:00 PM,14.421,0.0,,,,,
8942,09/10/21 03:15:00 PM,14.421,0.0,,,,,
8943,09/10/21 03:30:00 PM,14.421,0.0,,,,,
8944,09/10/21 03:45:00 PM,14.421,0.0,,,,,
8945,09/10/21 04:00:00 PM,14.325,0.0,,,,,
8946,09/10/21 04:15:00 PM,14.325,0.0,,,,,
8947,09/10/21 04:30:00 PM,14.421,0.0,,,,,
8948,09/10/21 04:45:00 PM,14.421,0.0,,,,,
8949,09/10/21 05:00:00 PM,14.325,0.0,,,,,
8950,09/10/21 05:15:00 PM,14.325,0.0,,,,,
8951,09/10/21 05:30:00 PM,14.325,0.0,,,,,
8952,09/10/21 05:45:00 PM,14.421,0.0,,,,,
8953,09/10/21 06:00:00 PM,14.325,0.0,,,,,
8954,09/10/21 06:15:00 PM,14.421,0.0,,,,,
8955,09/10/21 06:30:00 PM,14.421,0.0,,,,,
8956,09/10/21 06:45:00 PM,14.421,0.0,,,,,
8957,09/10/21 07:00:00 PM,14.421,0.0,,,,,
8958,09/10/21 07:15:00 PM,14.421,0.0,,,,,
8959,09/10/21 07:30:00 PM,14.421,0.0,,,,,
8960,09/10/21 07:45:00 PM,14.421,0.0,,,,,
8961,09/10/21 08:00:00 PM,14.421,0.0,,,,,
8962,09/10/21 08:15:00 PM,14.421,0.0,,,,,
8963,09/10/21 08:30:00 PM,14.421,0.0,,,,,
8964,09/10/21 08:45:00 PM,14.421,0.0,,,,,
8965,09/10/21 09:00:00 PM,14.421,0.0,,,,,
8966,09/10/21 09:15:00 PM,14.421,0.0,,,,,
8967,09/10/21 09:30:00 PM,14.421,0.0,,,,,
8968,09/10/21 09:45:00 PM,14.421,0.0,,,,,
8969,09/10/21 10:00:00 PM,14.421,0.0,,,,,
8970,09/10/21 10:15:00 PM,14.325,0.0,,,,,
8971,09/10/21 10:30:00 PM,14.325,0.0,,,,,
8972,09/10/21 10:45:00 PM,14.325,0.0,,,,,
8973,09/10/21 11:00:00 PM,14.325,0.0,,,,,
8974,09/10/21 11:15:00 PM,14.325,0.0,,,,,
8975,09/10/21 11:30:00 PM,14.325,0.0,,,,,
8976,09/10/21 11:45:00 PM,14.421,0.0,,,,,
8977,09/11/21 12:00:00 AM,14.421,0.0,,,,,
8978,09/11/21 12:15:00 AM,14.421,0.0,,,,,
8979,09/11/21 12:30:00 AM,14.421,0.0,,,,,
8980,09/11/21 12:45:00 AM,14.421,0.0,,,,,
8981,09/11/21 01:00:00 AM,14.325,0.0,,,,,
8982,09/11/21 01:15:00 AM,14.325,0.0,,,,,
8983,09/11/21 01:30:00 AM,14.325,0.0,,,,,
8984,09/11/21 01:45:00 AM,14.421,0.0,,,,,
8985,09/11/21 02:00:00 AM,14.325,0.0,,,,,
8986,09/11/21 02:15:00 AM,14.325,0.0,,,,,
8987,09/11/21 02:30:00 AM,14.325,0.0,,,,,
8988,09/11/21 02:45:00 AM,14.325,0.0,,,,,
8989,09/11/21 03:00:00 AM,14.325,0.0,,,,,
8990,09/11/21 03:15:00 AM,14.325,0.0,,,,,
8991,09/11/21 03:30:00 AM,14.325,0.0,,,,,
8992,09/11/21 03:45:00 AM,14.325,0.0,,,,,
8993,09/11/21 04:00:00 AM,14.230,0.0,,,,,
8994,09/11/21 04:15:00 AM,14.230,0.0,,,,,
8995,09/11/21 04:30:00 AM,14.325,0.0,,,,,
8996,09/11/21 04:45:00 AM,14.325,0.0,,,,,
8997,09/11/21 05:00:00 AM,14.230,0.0,,,,,
8998,09/11/21 05:15:00 AM,14.134,0.0,,,,,
8999,09/11/21 05:30:00 AM,14.230,0.0,,,,,
9000,09/11/21 05:45:00 AM,14.230,0.0,,,,,
9001,09/11/21 06:00:00 AM,14.230,0.0,,,,,
9002,09/11/21 06:15:00 AM,14.325,0.0,,,,,
9003,09/11/21 06:30:00 AM,14.325,0.0,,,,,
9004,09/11/21 06:45:00 AM,14.325,0.0,,,,,
9005,09/11/21 07:00:00 AM,14.325,0.0,,,,,
9006,09/11/21 07:15:00 AM,14.325,0.0,,,,,
9007,09/11/21 07:30:00 AM,14.325,0.0,,,,,
9008,09/11/21 07:45:00 AM,14.325,0.0,,,,,
9009,09/11/21 08:00:00 AM,14.325,0.0,,,,,
9010,09/11/21 08:15:00 AM,14.325,0.0,,,,,
9011,09/11/21 08:30:00 AM,14.325,0.0,,,,,
9012,09/11/21 08:45:00 AM,14.325,0.0,,,,,
9013,09/11/21 09:00:00 AM,14.325,5.0,,,,,
9014,09/11/21 09:15:00 AM,14.325,4.0,,,,,
9015,09/11/21 09:30:00 AM,14.325,0.0,,,,,
9016,09/11/21 09:45:00 AM,14.325,0.0,,,,,
9017,09/11/21 10:00:00 AM,14.325,0.0,,,,,
9018,09/11/21 10:15:00 AM,14.421,6.0,,,,,
9019,09/11/21 10:30:00 AM,14.421,6.0,,,,,
9020,09/11/21 10:45:00 AM,14.421,1.0,,,,,
9021,09/11/21 11:00:00 AM,14.421,8.0,,,,,
9022,09/11/21 11:15:00 AM,14.421,6.0,,,,,
9023,09/11/21 11:30:00 AM,14.421,6.0,,,,,
9024,09/11/21 11:45:00 AM,14.325,4.0,,,,,
9025,09/11/21 12:00:00 PM,14.230,1.0,,,,,
9026,09/11/21 12:15:00 PM,14.230,4.0,,,,,
9027,09/11/21 12:30:00 PM,14.134,2.0,,,,,
9028,09/11/21 12:45:00 PM,14.134,4.0,,,,,
9029,09/11/21 01:00:00 PM,14.134,10.0,,,,,
9030,09/11/21 01:15:00 PM,14.134,0.0,,,,,
9031,09/11/21 01:30:00 PM,14.134,7.0,,,,,
9032,09/11/21 01:45:00 PM,14.230,8.0,,,,,
9033,09/11/21 02:00:00 PM,14.325,6.0,,,,,
9034,09/11/21 02:15:00 PM,14.325,3.0,,,,,
9035,09/11/21 02:30:00 PM,14.325,1.0,,,,,
9036,09/11/21 02:45:00 PM,14.230,4.0,,,,,
9037,09/11/21 03:00:00 PM,14.325,0.0,,,,,
9038,09/11/21 03:15:00 PM,14.421,0.0,,,,,
9039,09/11/21 03:30:00 PM,14.613,0.0,,,,,
9040,09/11/21 03:45:00 PM,14.325,0.0,,,,,
9041,09/11/21 04:00:00 PM,14.230,0.0,,,,,
9042,09/11/21 04:15:00 PM,13.846,0.0,,,,,
9043,09/11/21 04:30:00 PM,13.846,0.0,,,,,
9044,09/11/21 04:45:00 PM,13.846,0.0,,,,,
9045,09/11/21 05:00:00 PM,13.942,0.0,,,,,
9046,09/11/21 05:15:00 PM,14.134,0.0,,,,,
9047,09/11/21 05:30:00 PM,14.325,0.0,,,,,
9048,09/11/21 05:45:00 PM,14.421,0.0,,,,,
9049,09/11/21 06:00:00 PM,14.421,0.0,,,,,
9050,09/11/21 06:15:00 PM,14.517,0.0,,,,,
9051,09/11/21 06:30:00 PM,14.517,0.0,,,,,
9052,09/11/21 06:45:00 PM,14.421,0.0,,,,,
9053,09/11/21 07:00:00 PM,14.421,0.0,,,,,
9054,09/11/21 07:15:00 PM,14.421,0.0,,,,,
9055,09/11/21 07:30:00 PM,14.421,0.0,,,,,
9056,09/11/21 07:45:00 PM,14.517,0.0,,,,,
9057,09/11/21 08:00:00 PM,14.517,0.0,,,,,
9058,09/11/21 08:15:00 PM,14.517,0.0,,,,,
9059,09/11/21 08:30:00 PM,14.421,0.0,,,,,
9060,09/11/21 08:45:00 PM,14.230,0.0,,,,,
9061,09/11/21 09:00:00 PM,14.230,0.0,,,,,
9062,09/11/21 09:15:00 PM,14.230,0.0,,,,,
9063,09/11/21 09:30:00 PM,14.230,0.0,,,,,
9064,09/11/21 09:45:00 PM,14.230,0.0,,,,,
9065,09/11/21 10:00:00 PM,14.230,0.0,,,,,
9066,09/11/21 10:15:00 PM,14.325,0.0,,,,,
9067,09/11/21 10:30:00 PM,14.325,0.0,,,,,
9068,09/11/21 10:45:00 PM,14.325,0.0,,,,,
9069,09/11/21 11:00:00 PM,14.421,0.0,,,,,
9070,09/11/21 11:15:00 PM,14.325,0.0,,,,,
9071,09/11/21 11:30:00 PM,14.421,0.0,,,,,
9072,09/11/21 11:45:00 PM,14.421,0.0,,,,,
9073,09/12/21 12:00:00 AM,14.517,0.0,,,,,
9074,09/12/21 12:15:00 AM,14.421,0.0,,,,,
9075,09/12/21 12:30:00 AM,14.421,0.0,,,,,
9076,09/12/21 12:45:00 AM,14.421,0.0,,,,,
9077,09/12/21 01:00:00 AM,14.421,0.0,,,,,
9078,09/12/21 01:15:00 AM,14.421,0.0,,,,,
9079,09/12/21 01:30:00 AM,14.421,0.0,,,,,
9080,09/12/21 01:45:00 AM,14.421,0.0,,,,,
9081,09/12/21 02:00:00 AM,14.421,0.0,,,,,
9082,09/12/21 02:15:00 AM,14.421,0.0,,,,,
9083,09/12/21 02:30:00 AM,14.230,0.0,,,,,
9084,09/12/21 02:45:00 AM,14.325,0.0,,,,,
9085,09/12/21 03:00:00 AM,14.325,0.0,,,,,
9086,09/12/21 03:15:00 AM,14.325,0.0,,,,,
9087,09/12/21 03:30:00 AM,14.325,0.0,,,,,
9088,09/12/21 03:45:00 AM,14.325,0.0,,,,,
9089,09/12/21 04:00:00 AM,14.325,0.0,,,,,
9090,09/12/21 04:15:00 AM,14.325,0.0,,,,,
9091,09/12/21 04:30:00 AM,14.230,0.0,,,,,
9092,09/12/21 04:45:00 AM,13.846,0.0,,,,,
9093,09/12/21 05:00:00 AM,13.846,0.0,,,,,
9094,09/12/21 05:15:00 AM,13.942,0.0,,,,,
9095,09/12/21 05:30:00 AM,13.942,0.0,,,,,
9096,09/12/21 05:45:00 AM,14.038,0.0,,,,,
9097,09/12/21 06:00:00 AM,14.038,0.0,,,,,
9098,09/12/21 06:15:00 AM,14.230,0.0,,,,,
9099,09/12/21 06:30:00 AM,14.230,0.0,,,,,
9100,09/12/21 06:45:00 AM,14.325,2.0,,,,,
9101,09/12/21 07:00:00 AM,14.325,3.0,,,,,
9102,09/12/21 07:15:00 AM,14.325,7.0,,,,,
9103,09/12/21 07:30:00 AM,14.421,6.0,,,,,
9104,09/12/21 07:45:00 AM,14.421,8.0,,,,,
9105,09/12/21 08:00:00 AM,14.421,11.0,,,,,
9106,09/12/21 08:15:00 AM,14.421,26.0,,,,,
9107,09/12/21 08:30:00 AM,14.421,15.0,,,,,
9108,09/12/21 08:45:00 AM,14.421,26.0,,,,,
9109,09/12/21 09:00:00 AM,14.421,43.0,,,,,
9110,09/12/21 09:15:00 AM,14.421,42.0,,,,,
9111,09/12/21 09:30:00 AM,14.517,34.0,,,,,
9112,09/12/21 09:45:00 AM,14.421,31.0,,,,,
9113,09/12/21 10:00:00 AM,14.421,30.0,,,,,
9114,09/12/21 10:15:00 AM,14.421,86.0,,,,,
9115,09/12/21 10:30:00 AM,14.421,55.0,,,,,
9116,09/12/21 10:45:00 AM,14.421,63.0,,,,,
9117,09/12/21 11:00:00 AM,14.421,74.0,,,,,
9118,09/12/21 11:15:00 AM,14.517,60.0,,,,,
9119,09/12/21 11:30:00 AM,14.613,94.0,,,,,
9120,09/12/21 11:45:00 AM,14.709,68.0,,,,,
9121,09/12/21 12:00:00 PM,14.709,104.0,,,,,
9122,09/12/21 12:15:00 PM,14.709,95.0,,,,,
9123,09/12/21 12:30:00 PM,14.709,62.0,,,,,
9124,09/12/21 12:45:00 PM,14.709,84.0,,,,,
9125,09/12/21 01:00:00 PM,14.517,59.0,,,,,
9126,09/12/21 01:15:00 PM,14.517,44.0,,,,,
9127,09/12/21 01:30:00 PM,14.517,50.0,,,,,
9128,09/12/21 01:45:00 PM,14.517,33.0,,,,,
9129,09/12/21 02:00:00 PM,14.517,22.0,,,,,
9130,09/12/21 02:15:00 PM,14.421,2.0,,,,,
9131,09/12/21 02:30:00 PM,14.421,1.0,,,,,
9132,09/12/21 02:45:00 PM,14.421,13.0,,,,,
9133,09/12/21 03:00:00 PM,14.421,11.0,,,,,
9134,09/12/21 03:15:00 PM,14.325,0.0,,,,,
9135,09/12/21 03:30:00 PM,14.421,5.0,,,,,
9136,09/12/21 03:45:00 PM,14.325,5.0,,,,,
9137,09/12/21 04:00:00 PM,14.325,3.0,,,,,
9138,09/12/21 04:15:00 PM,14.517,10.0,,,,,
9139,09/12/21 04:30:00 PM,14.325,0.0,,,,,
9140,09/12/21 04:45:00 PM,14.325,0.0,,,,,
9141,09/12/21 05:00:00 PM,14.613,0.0,,,,,
9142,09/12/21 05:15:00 PM,14.709,0.0,,,,,
9143,09/12/21 05:30:00 PM,14.804,0.0,,,,,
9144,09/12/21 05:45:00 PM,14.804,0.0,,,,,
9145,09/12/21 06:00:00 PM,14.804,0.0,,,,,
9146,09/12/21 06:15:00 PM,14.804,0.0,,,,,
9147,09/12/21 06:30:00 PM,14.900,0.0,,,,,
9148,09/12/21 06:45:00 PM,14.804,0.0,,,,,
9149,09/12/21 07:00:00 PM,14.900,0.0,,,,,
9150,09/12/21 07:15:00 PM,14.804,0.0,,,,,
9151,09/12/21 07:30:00 PM,14.804,0.0,,,,,
9152,09/12/21 07:45:00 PM,14.804,0.0,,,,,
9153,09/12/21 08:00:00 PM,14.804,0.0,,,,,
9154,09/12/21 08:15:00 PM,14.900,0.0,,,,,
9155,09/12/21 08:30:00 PM,14.900,0.0,,,,,
9156,09/12/21 08:45:00 PM,14.900,0.0,,,,,
9157,09/12/21 09:00:00 PM,14.900,0.0,,,,,
9158,09/12/21 09:15:00 PM,14.804,0.0,,,,,
9159,09/12/21 09:30:00 PM,14.804,0.0,,,,,
9160,09/12/21 09:45:00 PM,14.709,0.0,,,,,
9161,09/12/21 10:00:00 PM,14.709,0.0,,,,,
9162,09/12/21 10:15:00 PM,14.613,0.0,,,,,
9163,09/12/21 10:30:00 PM,14.613,0.0,,,,,
9164,09/12/21 10:45:00 PM,14.613,0.0,,,,,
9165,09/12/21 11:00:00 PM,14.613,0.0,,,,,
9166,09/12/21 11:15:00 PM,14.613,0.0,,,,,
9167,09/12/21 11:30:00 PM,14.613,0.0,,,,,
9168,09/12/21 11:45:00 PM,14.517,0.0,,,,,
9169,09/13/21 12:00:00 AM,14.517,0.0,,,,,
9170,09/13/21 12:15:00 AM,14.517,0.0,,,,,
9171,09/13/21 12:30:00 AM,14.421,0.0,,,,,
9172,09/13/21 12:45:00 AM,14.421,0.0,,,,,
